mid,value,ts
153094,2610000,2013-01-06D23:59:59.000000000
167487,150000,2013-01-08D00:59:59.000000000
167487,120000,2013-01-08D01:59:59.000000000
167487,120000,2013-01-08D02:59:59.000000000
167487,120000,2013-01-08D03:59:59.000000000
167487,220000,2013-01-08D04:59:59.000000000
167487,280000,2013-01-08D05:59:59.000000000
167487,590000,2013-01-08D06:59:59.000000000
167487,480000,2013-01-08D07:59:59.000000000
167487,250000,2013-01-08D08:59:59.000000000
167487,290000,2013-01-08D09:59:59.000000000
167487,290000,2013-01-08D10:59:59.000000000
167487,260000,2013-01-08D11:59:59.000000000
167487,670000,2013-01-08D12:59:59.000000000
167487,400000,2013-01-08D13:59:59.000000000
167487,220000,2013-01-08D14:59:59.000000000
167487,110000,2013-01-08D15:59:59.000000000
167487,360000,2013-01-08D16:59:59.000000000
167487,320000,2013-01-08D17:59:59.000000000
167487,560000,2013-01-08D18:59:59.000000000
167487,550000,2013-01-08D19:59:59.000000000
167487,630000,2013-01-08D20:59:59.000000000
167487,410000,2013-01-08D21:59:59.000000000
167487,310000,2013-01-08D22:59:59.000000000
167487,190000,2013-01-08D23:59:59.000000000
167672,370000,2013-01-08D00:59:59.000000000
167672,400000,2013-01-08D01:59:59.000000000
167672,390000,2013-01-08D02:59:59.000000000
167672,550000,2013-01-08D03:59:59.000000000
167672,330000,2013-01-08D04:59:59.000000000
167672,430000,2013-01-08D05:59:59.000000000
167672,420000,2013-01-08D06:59:59.000000000
167672,350000,2013-01-08D07:59:59.000000000
167672,250000,2013-01-08D08:59:59.000000000
167672,270000,2013-01-08D09:59:59.000000000
167672,320000,2013-01-08D10:59:59.000000000
167672,310000,2013-01-08D11:59:59.000000000
167672,290000,2013-01-08D12:59:59.000000000
167672,280000,2013-01-08D13:59:59.000000000
167672,240000,2013-01-08D14:59:59.000000000
167672,280000,2013-01-08D15:59:59.000000000
167672,370000,2013-01-08D16:59:59.000000000
167672,420000,2013-01-08D17:59:59.000000000
167672,420000,2013-01-08D18:59:59.000000000
167672,740000,2013-01-08D19:59:59.000000000
167672,950000,2013-01-08D20:59:59.000000000
167672,1290000,2013-01-08D21:59:59.000000000
167672,640000,2013-01-08D22:59:59.000000000
167672,400000,2013-01-08D23:59:59.000000000
166928,320000,2013-01-08D00:59:59.000000000
166928,220000,2013-01-08D01:59:59.000000000
166928,310000,2013-01-08D02:59:59.000000000
166928,270000,2013-01-08D03:59:59.000000000
166928,230000,2013-01-08D04:59:59.000000000
166928,320000,2013-01-08D05:59:59.000000000
166928,290000,2013-01-08D06:59:59.000000000
166928,290000,2013-01-08D07:59:59.000000000
166928,520000,2013-01-08D08:59:59.000000000
166928,240000,2013-01-08D09:59:59.000000000
166928,280000,2013-01-08D10:59:59.000000000
166928,320000,2013-01-08D11:59:59.000000000
166928,200000,2013-01-08D12:59:59.000000000
166928,370000,2013-01-08D13:59:59.000000000
166928,310000,2013-01-08D14:59:59.000000000
166928,220000,2013-01-08D15:59:59.000000000
166928,1550000,2013-01-08D16:59:59.000000000
166928,1400000,2013-01-08D17:59:59.000000000
166928,400000,2013-01-08D18:59:59.000000000
166928,490000,2013-01-08D19:59:59.000000000
166928,1980000,2013-01-08D20:59:59.000000000
166928,2540000,2013-01-08D21:59:59.000000000
166928,500000,2013-01-08D22:59:59.000000000
166928,290000,2013-01-08D23:59:59.000000000
153094,2440000,2013-01-08D00:59:59.000000000
153094,1800000,2013-01-08D01:59:59.000000000
153094,1940000,2013-01-08D02:59:59.000000000
153094,2040000,2013-01-08D03:59:59.000000000
153094,1860000,2013-01-08D04:59:59.000000000
153094,2000000,2013-01-08D05:59:59.000000000
153094,2450000,2013-01-08D06:59:59.000000000
153094,2230000,2013-01-08D07:59:59.000000000
153094,2100000,2013-01-08D08:59:59.000000000
153094,2050000,2013-01-08D09:59:59.000000000
153094,1970000,2013-01-08D10:59:59.000000000
153094,2220000,2013-01-08D11:59:59.000000000
153094,2440000,2013-01-08D12:59:59.000000000
153094,2120000,2013-01-08D13:59:59.000000000
153094,2080000,2013-01-08D14:59:59.000000000
153094,2030000,2013-01-08D15:59:59.000000000
153094,3160000,2013-01-08D16:59:59.000000000
153094,4590000,2013-01-08D17:59:59.000000000
153094,3300000,2013-01-08D18:59:59.000000000
153094,3840000,2013-01-08D19:59:59.000000000
153094,3300000,2013-01-08D20:59:59.000000000
153094,3320000,2013-01-08D21:59:59.000000000
153094,2380000,2013-01-08D22:59:59.000000000
153094,2350000,2013-01-08D23:59:59.000000000
196892,470000,2013-01-08D00:59:59.000000000
196892,400000,2013-01-08D01:59:59.000000000
196892,430000,2013-01-08D02:59:59.000000000
196892,370000,2013-01-08D03:59:59.000000000
196892,350000,2013-01-08D04:59:59.000000000
196892,560000,2013-01-08D05:59:59.000000000
196892,400000,2013-01-08D06:59:59.000000000
196892,1080000,2013-01-08D07:59:59.000000000
196892,620000,2013-01-08D08:59:59.000000000
196892,230000,2013-01-08D09:59:59.000000000
196892,230000,2013-01-08D10:59:59.000000000
196892,560000,2013-01-08D11:59:59.000000000
196892,220000,2013-01-08D12:59:59.000000000
196892,220000,2013-01-08D13:59:59.000000000
196892,560000,2013-01-08D14:59:59.000000000
196892,230000,2013-01-08D15:59:59.000000000
196892,400000,2013-01-08D16:59:59.000000000
196892,910000,2013-01-08D17:59:59.000000000
196892,1620000,2013-01-08D18:59:59.000000000
196892,1030000,2013-01-08D19:59:59.000000000
196892,1430000,2013-01-08D20:59:59.000000000
196892,770000,2013-01-08D21:59:59.000000000
196892,2140000,2013-01-08D22:59:59.000000000
196892,770000,2013-01-08D23:59:59.000000000
167487,150000,2013-01-05D00:59:59.000000000
167487,120000,2013-01-05D01:59:59.000000000
167487,120000,2013-01-05D02:59:59.000000000
167487,110000,2013-01-05D03:59:59.000000000
167487,210000,2013-01-05D04:59:59.000000000
167487,310000,2013-01-05D05:59:59.000000000
167487,240000,2013-01-05D06:59:59.000000000
167487,290000,2013-01-05D07:59:59.000000000
167487,290000,2013-01-05D08:59:59.000000000
167487,510000,2013-01-05D09:59:59.000000000
167487,605778,2013-01-05D10:59:59.000000000
167487,311244,2013-01-05D11:59:59.000000000
167487,221422,2013-01-05D12:59:59.000000000
167487,741556,2013-01-05D13:59:59.000000000
167487,540000,2013-01-05D14:59:59.000000000
167487,480000,2013-01-05D15:59:59.000000000
167487,940000,2013-01-05D16:59:59.000000000
167487,830000,2013-01-05D17:59:59.000000000
167487,770000,2013-01-05D18:59:59.000000000
167487,730000,2013-01-05D19:59:59.000000000
167487,640000,2013-01-05D20:59:59.000000000
167487,710000,2013-01-05D21:59:59.000000000
167487,600000,2013-01-05D22:59:59.000000000
167487,520000,2013-01-05D23:59:59.000000000
167672,380000,2013-01-05D00:59:59.000000000
167672,240000,2013-01-05D01:59:59.000000000
167672,280000,2013-01-05D02:59:59.000000000
167672,320000,2013-01-05D03:59:59.000000000
167672,320000,2013-01-05D04:59:59.000000000
167672,310000,2013-01-05D05:59:59.000000000
167672,310000,2013-01-05D06:59:59.000000000
167672,360000,2013-01-05D07:59:59.000000000
167672,560000,2013-01-05D08:59:59.000000000
167672,500000,2013-01-05D09:59:59.000000000
167672,530000,2013-01-05D10:59:59.000000000
167672,750370,2013-01-05D11:59:59.000000000
167672,469630,2013-01-05D12:59:59.000000000
167672,3850000,2013-01-05D13:59:59.000000000
167672,1820000,2013-01-05D14:59:59.000000000
167672,440000,2013-01-05D15:59:59.000000000
167672,430000,2013-01-05D16:59:59.000000000
167672,700000,2013-01-05D17:59:59.000000000
167672,670000,2013-01-05D18:59:59.000000000
167672,800000,2013-01-05D19:59:59.000000000
167672,1220000,2013-01-05D20:59:59.000000000
167672,1110000,2013-01-05D21:59:59.000000000
167672,940000,2013-01-05D22:59:59.000000000
167672,630000,2013-01-05D23:59:59.000000000
167672,240000,2013-01-11D00:59:59.000000000
167672,270000,2013-01-11D01:59:59.000000000
167672,280000,2013-01-11D02:59:59.000000000
167672,320000,2013-01-11D03:59:59.000000000
167672,320000,2013-01-11D04:59:59.000000000
167672,480000,2013-01-11D05:59:59.000000000
167672,470000,2013-01-11D06:59:59.000000000
167672,330000,2013-01-11D07:59:59.000000000
167672,230000,2013-01-11D08:59:59.000000000
167672,240000,2013-01-11D09:59:59.000000000
167672,260000,2013-01-11D10:59:59.000000000
167672,280000,2013-01-11D11:59:59.000000000
167672,290000,2013-01-11D12:59:59.000000000
167672,300000,2013-01-11D13:59:59.000000000
167672,270000,2013-01-11D14:59:59.000000000
167672,300000,2013-01-11D15:59:59.000000000
167672,350000,2013-01-11D16:59:59.000000000
167672,450000,2013-01-11D17:59:59.000000000
167672,410000,2013-01-11D18:59:59.000000000
167672,490000,2013-01-11D19:59:59.000000000
167672,640000,2013-01-11D20:59:59.000000000
167672,1180000,2013-01-11D21:59:59.000000000
167672,860000,2013-01-11D22:59:59.000000000
167672,570000,2013-01-11D23:59:59.000000000
166928,820000,2013-01-05D00:59:59.000000000
166928,520000,2013-01-05D01:59:59.000000000
166928,360000,2013-01-05D02:59:59.000000000
166928,140000,2013-01-05D03:59:59.000000000
166928,360000,2013-01-05D04:59:59.000000000
166928,210000,2013-01-05D05:59:59.000000000
166928,220000,2013-01-05D06:59:59.000000000
166928,260000,2013-01-05D07:59:59.000000000
166928,180000,2013-01-05D08:59:59.000000000
166928,270000,2013-01-05D09:59:59.000000000
166928,490000,2013-01-05D10:59:59.000000000
166928,340000,2013-01-05D11:59:59.000000000
166928,620000,2013-01-05D12:59:59.000000000
166928,350000,2013-01-05D13:59:59.000000000
166928,410000,2013-01-05D14:59:59.000000000
166928,550000,2013-01-05D15:59:59.000000000
166928,620000,2013-01-05D16:59:59.000000000
166928,790000,2013-01-05D17:59:59.000000000
166928,430000,2013-01-05D18:59:59.000000000
166928,650000,2013-01-05D19:59:59.000000000
166928,570000,2013-01-05D20:59:59.000000000
166928,450000,2013-01-05D21:59:59.000000000
166928,470000,2013-01-05D22:59:59.000000000
166928,3040000,2013-01-05D23:59:59.000000000
153094,2550000,2013-01-05D00:59:59.000000000
153094,2170000,2013-01-05D01:59:59.000000000
153094,1910000,2013-01-05D02:59:59.000000000
153094,1880000,2013-01-05D03:59:59.000000000
153094,1920000,2013-01-05D04:59:59.000000000
153094,2120000,2013-01-05D05:59:59.000000000
153094,1680000,2013-01-05D06:59:59.000000000
153094,1910000,2013-01-05D07:59:59.000000000
153094,1960000,2013-01-05D08:59:59.000000000
153094,1950000,2013-01-05D09:59:59.000000000
153094,1890000,2013-01-05D10:59:59.000000000
153094,2680000,2013-01-05D11:59:59.000000000
153094,2190000,2013-01-05D12:59:59.000000000
153094,2700000,2013-01-05D13:59:59.000000000
153094,2110000,2013-01-05D14:59:59.000000000
153094,2050000,2013-01-05D15:59:59.000000000
153094,2470000,2013-01-05D16:59:59.000000000
153094,3050000,2013-01-05D17:59:59.000000000
153094,3680000,2013-01-05D18:59:59.000000000
153094,2970000,2013-01-05D19:59:59.000000000
153094,3230000,2013-01-05D20:59:59.000000000
153094,2800000,2013-01-05D21:59:59.000000000
153094,2770000,2013-01-05D22:59:59.000000000
153094,2410000,2013-01-05D23:59:59.000000000
167487,410000,2013-01-11D00:59:59.000000000
167487,340000,2013-01-11D01:59:59.000000000
167487,400000,2013-01-11D02:59:59.000000000
167487,410000,2013-01-11D03:59:59.000000000
167487,370000,2013-01-11D04:59:59.000000000
167487,420000,2013-01-11D05:59:59.000000000
167487,340000,2013-01-11D06:59:59.000000000
167487,370000,2013-01-11D07:59:59.000000000
167487,430000,2013-01-11D08:59:59.000000000
167487,450000,2013-01-11D09:59:59.000000000
167487,370000,2013-01-11D10:59:59.000000000
167487,650000,2013-01-11D11:59:59.000000000
167487,380000,2013-01-11D12:59:59.000000000
167487,280000,2013-01-11D13:59:59.000000000
167487,310000,2013-01-11D14:59:59.000000000
167487,310000,2013-01-11D15:59:59.000000000
167487,490000,2013-01-11D16:59:59.000000000
167487,440000,2013-01-11D17:59:59.000000000
167487,730000,2013-01-11D18:59:59.000000000
167487,1060000,2013-01-11D19:59:59.000000000
167487,350000,2013-01-11D20:59:59.000000000
167487,400000,2013-01-11D21:59:59.000000000
167487,530000,2013-01-11D22:59:59.000000000
167487,300000,2013-01-11D23:59:59.000000000
196892,380000,2013-01-05D00:59:59.000000000
196892,400000,2013-01-05D01:59:59.000000000
196892,390000,2013-01-05D02:59:59.000000000
196892,350000,2013-01-05D03:59:59.000000000
196892,430000,2013-01-05D04:59:59.000000000
196892,340000,2013-01-05D05:59:59.000000000
196892,290000,2013-01-05D06:59:59.000000000
196892,310000,2013-01-05D07:59:59.000000000
196892,510000,2013-01-05D08:59:59.000000000
196892,390000,2013-01-05D09:59:59.000000000
196892,290000,2013-01-05D10:59:59.000000000
196892,810000,2013-01-05D11:59:59.000000000
196892,350000,2013-01-05D12:59:59.000000000
196892,360000,2013-01-05D13:59:59.000000000
196892,370000,2013-01-05D14:59:59.000000000
196892,670000,2013-01-05D15:59:59.000000000
196892,1160000,2013-01-05D16:59:59.000000000
196892,820000,2013-01-05D17:59:59.000000000
196892,1600000,2013-01-05D18:59:59.000000000
196892,1330000,2013-01-05D19:59:59.000000000
196892,1460000,2013-01-05D20:59:59.000000000
196892,1250000,2013-01-05D21:59:59.000000000
196892,720000,2013-01-05D22:59:59.000000000
196892,850000,2013-01-05D23:59:59.000000000
166928,300000,2013-01-11D00:59:59.000000000
166928,280000,2013-01-11D01:59:59.000000000
166928,210000,2013-01-11D02:59:59.000000000
166928,210000,2013-01-11D03:59:59.000000000
166928,250000,2013-01-11D04:59:59.000000000
166928,230000,2013-01-11D05:59:59.000000000
166928,340000,2013-01-11D06:59:59.000000000
166928,260000,2013-01-11D07:59:59.000000000
166928,450000,2013-01-11D08:59:59.000000000
166928,350000,2013-01-11D09:59:59.000000000
166928,240000,2013-01-11D10:59:59.000000000
166928,190000,2013-01-11D11:59:59.000000000
166928,450000,2013-01-11D12:59:59.000000000
166928,410000,2013-01-11D13:59:59.000000000
166928,3060000,2013-01-11D14:59:59.000000000
166928,820000,2013-01-11D15:59:59.000000000
166928,210000,2013-01-11D16:59:59.000000000
166928,820000,2013-01-11D17:59:59.000000000
166928,260000,2013-01-11D18:59:59.000000000
166928,350000,2013-01-11D19:59:59.000000000
166928,310000,2013-01-11D20:59:59.000000000
166928,240000,2013-01-11D21:59:59.000000000
166928,400000,2013-01-11D22:59:59.000000000
166928,360000,2013-01-11D23:59:59.000000000
167672,370000,2013-01-09D00:59:59.000000000
167672,350000,2013-01-09D01:59:59.000000000
167672,380000,2013-01-09D02:59:59.000000000
167672,450000,2013-01-09D03:59:59.000000000
167672,400000,2013-01-09D04:59:59.000000000
167672,570000,2013-01-09D05:59:59.000000000
167672,490000,2013-01-09D06:59:59.000000000
167672,500000,2013-01-09D07:59:59.000000000
167672,370000,2013-01-09D08:59:59.000000000
167672,350000,2013-01-09D09:59:59.000000000
167672,430000,2013-01-09D10:59:59.000000000
167672,400000,2013-01-09D11:59:59.000000000
167672,390000,2013-01-09D12:59:59.000000000
167672,370000,2013-01-09D13:59:59.000000000
167672,370000,2013-01-09D14:59:59.000000000
167672,380000,2013-01-09D15:59:59.000000000
167672,420000,2013-01-09D16:59:59.000000000
167672,500000,2013-01-09D17:59:59.000000000
167672,530000,2013-01-09D18:59:59.000000000
167672,480000,2013-01-09D19:59:59.000000000
167672,510000,2013-01-09D20:59:59.000000000
167672,410000,2013-01-09D21:59:59.000000000
167672,350000,2013-01-09D22:59:59.000000000
167672,290000,2013-01-09D23:59:59.000000000
167487,140000,2013-01-09D00:59:59.000000000
167487,130000,2013-01-09D01:59:59.000000000
167487,140000,2013-01-09D02:59:59.000000000
167487,120000,2013-01-09D03:59:59.000000000
167487,190000,2013-01-09D04:59:59.000000000
167487,260000,2013-01-09D05:59:59.000000000
167487,580000,2013-01-09D06:59:59.000000000
167487,450000,2013-01-09D07:59:59.000000000
167487,260000,2013-01-09D08:59:59.000000000
167487,320000,2013-01-09D09:59:59.000000000
167487,660000,2013-01-09D10:59:59.000000000
167487,430000,2013-01-09D11:59:59.000000000
167487,360000,2013-01-09D12:59:59.000000000
167487,230000,2013-01-09D13:59:59.000000000
167487,160000,2013-01-09D14:59:59.000000000
167487,90000,2013-01-09D15:59:59.000000000
167487,570000,2013-01-09D16:59:59.000000000
167487,610000,2013-01-09D17:59:59.000000000
167487,360000,2013-01-09D18:59:59.000000000
167487,510000,2013-01-09D19:59:59.000000000
167487,700000,2013-01-09D20:59:59.000000000
167487,370000,2013-01-09D21:59:59.000000000
167487,180000,2013-01-09D22:59:59.000000000
167487,180000,2013-01-09D23:59:59.000000000
166928,300000,2013-01-09D00:59:59.000000000
166928,220000,2013-01-09D01:59:59.000000000
166928,310000,2013-01-09D02:59:59.000000000
166928,300000,2013-01-09D03:59:59.000000000
166928,170000,2013-01-09D04:59:59.000000000
166928,290000,2013-01-09D05:59:59.000000000
166928,260000,2013-01-09D06:59:59.000000000
166928,330000,2013-01-09D07:59:59.000000000
166928,480000,2013-01-09D08:59:59.000000000
166928,200000,2013-01-09D09:59:59.000000000
166928,150000,2013-01-09D10:59:59.000000000
166928,340000,2013-01-09D11:59:59.000000000
166928,250000,2013-01-09D12:59:59.000000000
166928,280000,2013-01-09D13:59:59.000000000
166928,190000,2013-01-09D14:59:59.000000000
166928,290000,2013-01-09D15:59:59.000000000
166928,350000,2013-01-09D16:59:59.000000000
166928,280000,2013-01-09D17:59:59.000000000
166928,140000,2013-01-09D18:59:59.000000000
166928,620000,2013-01-09D19:59:59.000000000
166928,480000,2013-01-09D20:59:59.000000000
166928,370000,2013-01-09D21:59:59.000000000
166928,310000,2013-01-09D22:59:59.000000000
166928,170000,2013-01-09D23:59:59.000000000
153094,1990000,2013-01-09D00:59:59.000000000
153094,2010000,2013-01-09D01:59:59.000000000
153094,2050000,2013-01-09D02:59:59.000000000
153094,1990000,2013-01-09D03:59:59.000000000
153094,2300000,2013-01-09D04:59:59.000000000
153094,2180000,2013-01-09D05:59:59.000000000
153094,2470000,2013-01-09D06:59:59.000000000
153094,2990000,2013-01-09D07:59:59.000000000
153094,2320000,2013-01-09D08:59:59.000000000
153094,2370000,2013-01-09D09:59:59.000000000
153094,2020000,2013-01-09D10:59:59.000000000
153094,2410000,2013-01-09D11:59:59.000000000
153094,2470000,2013-01-09D12:59:59.000000000
153094,1680000,2013-01-09D13:59:59.000000000
153094,1730000,2013-01-09D14:59:59.000000000
153094,2670000,2013-01-09D15:59:59.000000000
153094,3300000,2013-01-09D16:59:59.000000000
153094,4210000,2013-01-09D17:59:59.000000000
153094,3290000,2013-01-09D18:59:59.000000000
153094,3460000,2013-01-09D19:59:59.000000000
153094,5470000,2013-01-09D20:59:59.000000000
153094,2700000,2013-01-09D21:59:59.000000000
153094,2230000,2013-01-09D22:59:59.000000000
153094,1860000,2013-01-09D23:59:59.000000000
196892,880000,2013-01-09D00:59:59.000000000
196892,430000,2013-01-09D01:59:59.000000000
196892,320000,2013-01-09D02:59:59.000000000
196892,400000,2013-01-09D03:59:59.000000000
196892,460000,2013-01-09D04:59:59.000000000
196892,350000,2013-01-09D05:59:59.000000000
196892,360000,2013-01-09D06:59:59.000000000
196892,1260000,2013-01-09D07:59:59.000000000
196892,380000,2013-01-09D08:59:59.000000000
